year,make,model,model_type,score_band,mileage_band,comparable_count,median_price_yen,mean_price_yen,min_price_yen,max_price_yen
2020,NISSAN,DAYZ,5BA-B43W,4-4.5,60k-90k,1,432000,432000,432000,432000
2020,NISSAN,DAYZ,B43W,3-3.5,0-30k,22,497500,512454,207000,674000
2020,NISSAN,DAYZ,B43W,3-3.5,120k-150k,2,264500,264500,260000,269000
2020,NISSAN,DAYZ,B43W,3-3.5,150k-200k,4,202000,188250,123000,226000
2020,NISSAN,DAYZ,B43W,3-3.5,200k+,1,132000,132000,132000,132000
2020,NISSAN,DAYZ,B43W,3-3.5,30k-60k,21,444000,448142,289000,638000
2020,NISSAN,DAYZ,B43W,3-3.5,60k-90k,6,353500,364666,279000,483000
2020,NISSAN,DAYZ,B43W,3-3.5,90k-120k,5,326000,328000,310000,348000
2020,NISSAN,DAYZ,B43W,4-4.5,0-30k,63,599000,605523,361000,859000
2020,NISSAN,DAYZ,B43W,4-4.5,120k-150k,3,300000,297000,257000,334000
2020,NISSAN,DAYZ,B43W,4-4.5,30k-60k,55,534000,556327,400000,779000
2020,NISSAN,DAYZ,B43W,4-4.5,60k-90k,21,404000,398857,264000,533000
2020,NISSAN,DAYZ,B43W,4-4.5,90k-120k,5,292000,305400,262000,378000
2020,NISSAN,DAYZ,B43W,5,0-30k,7,755000,748285,628000,894000
2020,NISSAN,DAYZ,B43W,5,30k-60k,2,647000,647000,637000,657000
2020,NISSAN,DAYZ,B43W,R,0-30k,16,400000,407937,141000,549000
2020,NISSAN,DAYZ,B43W,R,120k-150k,3,257000,253333,235000,268000
2020,NISSAN,DAYZ,B43W,R,30k-60k,14,354500,360285,133000,722000
2020,NISSAN,DAYZ,B43W,R,60k-90k,6,346500,348500,290000,411000
2020,NISSAN,DAYZ,B43W,R,90k-120k,1,258000,258000,258000,258000
2020,NISSAN,DAYZ,B44W,3-3.5,0-30k,6,567500,599833,499000,779000
2020,NISSAN,DAYZ,B44W,3-3.5,120k-150k,1,282000,282000,282000,282000
2020,NISSAN,DAYZ,B44W,3-3.5,30k-60k,4,569500,544750,389000,651000
2020,NISSAN,DAYZ,B44W,3-3.5,60k-90k,6,504000,497166,401000,565000
2020,NISSAN,DAYZ,B44W,3-3.5,90k-120k,3,360000,368666,324000,422000
2020,NISSAN,DAYZ,B44W,4-4.5,0-30k,32,783500,791843,621000,953000
2020,NISSAN,DAYZ,B44W,4-4.5,30k-60k,35,719000,711800,596000,871000
2020,NISSAN,DAYZ,B44W,4-4.5,60k-90k,10,489500,498100,379000,660000
2020,NISSAN,DAYZ,B44W,4-4.5,90k-120k,6,403500,406833,325000,500000
2020,NISSAN,DAYZ,B44W,5,0-30k,3,905000,873333,801000,914000
2020,NISSAN,DAYZ,B44W,5,30k-60k,1,908000,908000,908000,908000
2020,NISSAN,DAYZ,B44W,R,0-30k,7,425000,426428,255000,609000
2020,NISSAN,DAYZ,B44W,R,120k-150k,1,356000,356000,356000,356000
2020,NISSAN,DAYZ,B44W,R,30k-60k,7,496000,463285,320000,539000
2020,NISSAN,DAYZ,B44W,R,60k-90k,3,340000,308333,181000,404000
2020,NISSAN,DAYZ,B45W,3-3.5,150k-200k,1,310000,310000,310000,310000
2020,NISSAN,DAYZ,B45W,3-3.5,30k-60k,7,630000,623714,549000,701000
2020,NISSAN,DAYZ,B45W,3-3.5,60k-90k,4,574500,538250,375000,629000
2020,NISSAN,DAYZ,B45W,3-3.5,90k-120k,1,300000,300000,300000,300000
2020,NISSAN,DAYZ,B45W,4-4.5,0-30k,7,829000,826142,703000,910000
2020,NISSAN,DAYZ,B45W,4-4.5,120k-150k,1,431000,431000,431000,431000
2020,NISSAN,DAYZ,B45W,4-4.5,30k-60k,4,770500,782750,671000,919000
2020,NISSAN,DAYZ,B45W,4-4.5,60k-90k,4,637000,620750,527000,682000
2020,NISSAN,DAYZ,B45W,5,0-30k,2,939000,939000,872000,1006000
2020,NISSAN,DAYZ,B45W,5,30k-60k,2,766000,766000,729000,803000
2020,NISSAN,DAYZ,B45W,R,0-30k,2,497000,497000,370000,624000
2020,NISSAN,DAYZ,B45W,R,120k-150k,1,368000,368000,368000,368000
2020,NISSAN,DAYZ,B45W,R,30k-60k,2,641500,641500,598000,685000
2020,NISSAN,DAYZ,B45W,R,60k-90k,1,397000,397000,397000,397000
2020,NISSAN,DAYZ,B45W,R,90k-120k,1,310000,310000,310000,310000
2020,NISSAN,DAYZ,B46W,3-3.5,0-30k,2,612000,612000,544000,680000
2020,NISSAN,DAYZ,B46W,3-3.5,120k-150k,1,205000,205000,205000,205000
2020,NISSAN,DAYZ,B46W,3-3.5,150k-200k,1,156000,156000,156000,156000
2020,NISSAN,DAYZ,B46W,3-3.5,30k-60k,9,525000,513444,355000,659000
2020,NISSAN,DAYZ,B46W,3-3.5,90k-120k,1,336000,336000,336000,336000
2020,NISSAN,DAYZ,B46W,4-4.5,0-30k,3,779000,777000,752000,800000
2020,NISSAN,DAYZ,B46W,4-4.5,120k-150k,1,287000,287000,287000,287000
2020,NISSAN,DAYZ,B46W,4-4.5,30k-60k,10,681000,700900,619000,818000
2020,NISSAN,DAYZ,B46W,4-4.5,60k-90k,2,542500,542500,501000,584000
2020,NISSAN,DAYZ,B46W,4-4.5,90k-120k,1,353000,353000,353000,353000
2020,NISSAN,DAYZ,B46W,R,0-30k,1,407000,407000,407000,407000
2020,NISSAN,DAYZ,B46W,R,30k-60k,2,451500,451500,445000,458000
2020,NISSAN,DAYZ,B46W,R,60k-90k,3,319000,318333,281000,355000
2020,NISSAN,DAYZ,B47W,3-3.5,0-30k,1,750000,750000,750000,750000
2020,NISSAN,DAYZ,B47W,3-3.5,30k-60k,1,869000,869000,869000,869000
2020,NISSAN,DAYZ,B47W,4-4.5,0-30k,2,1018500,1018500,988000,1049000
2020,NISSAN,DAYZ,B47W,R,0-30k,1,592000,592000,592000,592000
2020,NISSAN,DAYZ,B47W,R,30k-60k,1,561000,561000,561000,561000
2020,NISSAN,DAYZ,B47W,R,90k-120k,1,130000,130000,130000,130000
2020,NISSAN,DAYZ,B48W,4-4.5,30k-60k,1,850000,850000,850000,850000
2020,NISSAN,DAYZ,B48W,4-4.5,60k-90k,1,599000,599000,599000,599000
2020,NISSAN,DAYZ,B48W,4-4.5,90k-120k,1,639000,639000,639000,639000
2020,NISSAN,DAYZ,B48W,R,30k-60k,1,595000,595000,595000,595000
2020,NISSAN,DAYZ,B48W,R,60k-90k,1,420000,420000,420000,420000
2020,NISSAN,ELGRAND,PE52,4-4.5,30k-60k,1,2048000,2048000,2048000,2048000
2020,NISSAN,ELGRAND,PE52,R,60k-90k,1,1816000,1816000,1816000,1816000
2020,NISSAN,ELGRAND,PNE52,4-4.5,90k-120k,2,1333500,1333500,1017000,1650000
2020,NISSAN,ELGRAND,PNE52,R,90k-120k,1,454000,454000,454000,454000
2020,NISSAN,ELGRAND,TE52,3-3.5,60k-90k,1,1496000,1496000,1496000,1496000
2020,NISSAN,ELGRAND,TE52,3-3.5,90k-120k,2,1205500,1205500,856000,1555000
2020,NISSAN,ELGRAND,TE52,4-4.5,0-30k,4,2282000,2302750,2180000,2467000
2020,NISSAN,ELGRAND,TE52,4-4.5,30k-60k,4,2337500,2225250,1806000,2420000
2020,NISSAN,ELGRAND,TE52,4-4.5,60k-90k,2,1869000,1869000,1502000,2236000
2020,NISSAN,ELGRAND,TE52,4-4.5,90k-120k,2,974000,974000,926000,1022000
2020,NISSAN,ELGRAND,TE52,5,0-30k,1,2628000,2628000,2628000,2628000
2020,NISSAN,ELGRAND,TNE52,4-4.5,120k-150k,1,1057000,1057000,1057000,1057000
2020,NISSAN,ELGRAND,TNE52,4-4.5,30k-60k,1,2755000,2755000,2755000,2755000
2020,NISSAN,ELGRAND,TNE52,4-4.5,60k-90k,1,2251000,2251000,2251000,2251000
2020,NISSAN,ELGRAND,TNE52,4-4.5,90k-120k,1,1094000,1094000,1094000,1094000
2020,NISSAN,FUGA,HY51,4-4.5,30k-60k,1,1949000,1949000,1949000,1949000
2020,NISSAN,FUGA,Y51,4-4.5,0-30k,1,2305000,2305000,2305000,2305000
2020,NISSAN,FUGA,Y51,4-4.5,30k-60k,1,1649000,1649000,1649000,1649000
2020,NISSAN,JUKE,YF15,4-4.5,0-30k,1,1061000,1061000,1061000,1061000
2020,NISSAN,JUKE,YF15,4-4.5,30k-60k,1,986000,986000,986000,986000
2020,NISSAN,JUKE,YF15,R,30k-60k,1,479000,479000,479000,479000
2020,NISSAN,LEAF,ZE1,3-3.5,0-30k,5,720000,684800,447000,852000
2020,NISSAN,LEAF,ZE1,3-3.5,150k-200k,3,613000,587666,530000,620000
2020,NISSAN,LEAF,ZE1,3-3.5,200k+,2,490500,490500,402000,579000
2020,NISSAN,LEAF,ZE1,3-3.5,30k-60k,1,712000,712000,712000,712000
2020,NISSAN,LEAF,ZE1,3-3.5,60k-90k,2,654500,654500,504000,805000
2020,NISSAN,LEAF,ZE1,3-3.5,90k-120k,4,492500,537750,406000,760000
2020,NISSAN,LEAF,ZE1,4-4.5,0-30k,17,788000,895470,603000,1503000
2020,NISSAN,LEAF,ZE1,4-4.5,120k-150k,2,852500,852500,805000,900000
2020,NISSAN,LEAF,ZE1,4-4.5,30k-60k,25,918000,903880,495000,1536000
2020,NISSAN,LEAF,ZE1,4-4.5,60k-90k,9,900000,819444,420000,1249000
2020,NISSAN,LEAF,ZE1,4-4.5,90k-120k,7,763000,670714,413000,870000
2020,NISSAN,LEAF,ZE1,5,0-30k,1,825000,825000,825000,825000
2020,NISSAN,LEAF,ZE1,5,30k-60k,2,1399000,1399000,1343000,1455000
2020,NISSAN,LEAF,ZE1,R,0-30k,4,710500,699250,216000,1160000
2020,NISSAN,LEAF,ZE1,R,30k-60k,4,527500,539500,446000,657000
2020,NISSAN,LEAF,ZE1,R,60k-90k,1,825000,825000,825000,825000
2020,NISSAN,LEAF,ZE1,R,90k-120k,1,731000,731000,731000,731000
2020,NISSAN,MARCH,K13,3-3.5,150k-200k,1,244000,244000,244000,244000
2020,NISSAN,MARCH,K13,3-3.5,200k+,1,200000,200000,200000,200000
2020,NISSAN,MARCH,K13,3-3.5,30k-60k,4,326000,283750,136000,347000
2020,NISSAN,MARCH,K13,3-3.5,60k-90k,1,317000,317000,317000,317000
2020,NISSAN,MARCH,K13,3-3.5,90k-120k,2,283000,283000,283000,283000
2020,NISSAN,MARCH,K13,4-4.5,0-30k,10,457000,441500,372000,513000
2020,NISSAN,MARCH,K13,4-4.5,30k-60k,7,412000,543285,382000,1220000
2020,NISSAN,MARCH,K13,4-4.5,90k-120k,1,330000,330000,330000,330000
2020,NISSAN,MARCH,K13,5,0-30k,2,539500,539500,494000,585000
2020,NISSAN,MARCH,K13,5,30k-60k,1,890000,890000,890000,890000
2020,NISSAN,MARCH,K13,R,0-30k,2,353500,353500,297000,410000
2020,NISSAN,MARCH,K13,R,120k-150k,1,209000,209000,209000,209000
2020,NISSAN,MARCH,K13,R,150k-200k,1,251000,251000,251000,251000
2020,NISSAN,MARCH,K13,R,60k-90k,1,204000,204000,204000,204000
2020,NISSAN,MARCH,K13,R,90k-120k,1,282000,282000,282000,282000
2020,NISSAN,NOTE,DAA-HE12,4-4.5,90k-120k,1,572000,572000,572000,572000
2020,NISSAN,NOTE,DBA-E12,R,60k-90k,1,357000,357000,357000,357000
2020,NISSAN,NOTE,E12,3-3.5,0-30k,20,546000,550150,431000,674000
2020,NISSAN,NOTE,E12,3-3.5,120k-150k,7,412000,424285,401000,493000
2020,NISSAN,NOTE,E12,3-3.5,150k-200k,13,399000,405538,380000,480000
2020,NISSAN,NOTE,E12,3-3.5,200k+,5,400000,384800,240000,491000
2020,NISSAN,NOTE,E12,3-3.5,30k-60k,20,455500,462900,414000,534000
2020,NISSAN,NOTE,E12,3-3.5,60k-90k,20,447000,451100,390000,532000
2020,NISSAN,NOTE,E12,3-3.5,90k-120k,14,420500,441714,400000,663000
2020,NISSAN,NOTE,E12,4-4.5,0-30k,56,650000,686303,480000,1625000
2020,NISSAN,NOTE,E12,4-4.5,120k-150k,12,425000,443916,401000,530000
2020,NISSAN,NOTE,E12,4-4.5,30k-60k,61,562000,619180,445000,3382000
2020,NISSAN,NOTE,E12,4-4.5,60k-90k,22,494500,504863,421000,665000
2020,NISSAN,NOTE,E12,4-4.5,90k-120k,17,436000,450529,410000,550000
2020,NISSAN,NOTE,E12,5,0-30k,2,769500,769500,750000,789000
2020,NISSAN,NOTE,E12,R,0-30k,10,444000,429500,310000,470000
2020,NISSAN,NOTE,E12,R,120k-150k,1,421000,421000,421000,421000
2020,NISSAN,NOTE,E12,R,150k-200k,6,438000,431500,389000,459000
2020,NISSAN,NOTE,E12,R,200k+,1,368000,368000,368000,368000
2020,NISSAN,NOTE,E12,R,30k-60k,6,463500,446166,248000,572000
2020,NISSAN,NOTE,E12,R,60k-90k,7,460000,452285,385000,493000
2020,NISSAN,NOTE,E12,R,90k-120k,5,431000,402200,273000,461000
2020,NISSAN,NOTE,E13,3-3.5,0-30k,2,1045000,1045000,1031000,1059000
2020,NISSAN,NOTE,E13,3-3.5,30k-60k,1,997000,997000,997000,997000
2020,NISSAN,NOTE,E13,4-4.5,0-30k,3,1150000,1227666,1050000,1483000
2020,NISSAN,NOTE,E13,4-4.5,30k-60k,7,1010000,1008142,804000,1280000
2020,NISSAN,NOTE,E13,4-4.5,60k-90k,2,942500,942500,940000,945000
2020,NISSAN,NOTE,E13,4-4.5,90k-120k,2,768500,768500,752000,785000
2020,NISSAN,NOTE,E13,R,30k-60k,2,732000,732000,717000,747000
2020,NISSAN,NOTE,E13,R,60k-90k,2,689000,689000,468000,910000
2020,NISSAN,NOTE,HE12,3-3.5,0-30k,11,711000,719181,650000,831000
2020,NISSAN,NOTE,HE12,3-3.5,120k-150k,6,513500,512166,470000,565000
2020,NISSAN,NOTE,HE12,3-3.5,150k-200k,20,459500,453550,378000,551000
2020,NISSAN,NOTE,HE12,3-3.5,200k+,8,455000,442625,384000,481000
2020,NISSAN,NOTE,HE12,3-3.5,30k-60k,20,586000,598300,480000,769000
2020,NISSAN,NOTE,HE12,3-3.5,60k-90k,18,484000,510611,425000,836000
2020,NISSAN,NOTE,HE12,3-3.5,90k-120k,22,463000,480681,433000,654000
2020,NISSAN,NOTE,HE12,4-4.5,0-30k,29,810000,852655,529000,1244000
2020,NISSAN,NOTE,HE12,4-4.5,120k-150k,12,502000,504666,450000,573000
2020,NISSAN,NOTE,HE12,4-4.5,30k-60k,77,694000,719974,516000,1183000
2020,NISSAN,NOTE,HE12,4-4.5,60k-90k,56,541000,571071,450000,955000
2020,NISSAN,NOTE,HE12,4-4.5,90k-120k,24,489500,494000,444000,599000
2020,NISSAN,NOTE,HE12,5,0-30k,2,856000,856000,817000,895000
2020,NISSAN,NOTE,HE12,5,30k-60k,1,1045000,1045000,1045000,1045000
2020,NISSAN,NOTE,HE12,R,0-30k,11,555000,559000,451000,725000
2020,NISSAN,NOTE,HE12,R,120k-150k,3,471000,472666,439000,508000
2020,NISSAN,NOTE,HE12,R,150k-200k,3,468000,427333,299000,515000
2020,NISSAN,NOTE,HE12,R,30k-60k,19,480000,479789,81000,676000
2020,NISSAN,NOTE,HE12,R,60k-90k,7,472000,476714,421000,565000
2020,NISSAN,NOTE,HE12,R,90k-120k,9,479000,470777,430000,505000
2020,NISSAN,NOTE,NE12,3-3.5,0-30k,1,691000,691000,691000,691000
2020,NISSAN,NOTE,NE12,3-3.5,200k+,1,360000,360000,360000,360000
2020,NISSAN,NOTE,SNE12,3-3.5,0-30k,2,789500,789500,758000,821000
2020,NISSAN,NOTE,SNE12,3-3.5,120k-150k,4,415500,413750,389000,435000
2020,NISSAN,NOTE,SNE12,3-3.5,150k-200k,6,395000,392000,315000,455000
2020,NISSAN,NOTE,SNE12,3-3.5,200k+,2,382000,382000,350000,414000
2020,NISSAN,NOTE,SNE12,3-3.5,30k-60k,1,734000,734000,734000,734000
2020,NISSAN,NOTE,SNE12,3-3.5,60k-90k,13,514000,532230,404000,699000
2020,NISSAN,NOTE,SNE12,3-3.5,90k-120k,6,409000,420000,396000,461000
2020,NISSAN,NOTE,SNE12,4-4.5,0-30k,9,1009000,999333,877000,1218000
2020,NISSAN,NOTE,SNE12,4-4.5,120k-150k,9,416000,428444,386000,494000
2020,NISSAN,NOTE,SNE12,4-4.5,30k-60k,12,961000,949583,742000,1160000
2020,NISSAN,NOTE,SNE12,4-4.5,60k-90k,17,568000,599000,506000,788000
2020,NISSAN,NOTE,SNE12,4-4.5,90k-120k,10,452000,453400,405000,530000
2020,NISSAN,NOTE,SNE12,5,0-30k,1,1115000,1115000,1115000,1115000
2020,NISSAN,NOTE,SNE12,R,120k-150k,1,440000,440000,440000,440000
2020,NISSAN,NOTE,SNE12,R,150k-200k,1,410000,410000,410000,410000
2020,NISSAN,NOTE,SNE12,R,30k-60k,1,398000,398000,398000,398000
2020,NISSAN,NOTE,SNE12,R,60k-90k,4,456000,468000,381000,579000
2020,NISSAN,NOTE,SNE12,R,90k-120k,1,455000,455000,455000,455000
2020,NISSAN,NV150 AD,VY12,3-3.5,0-30k,8,457500,467375,387000,585000
2020,NISSAN,NV150 AD,VY12,3-3.5,120k-150k,19,310000,317157,241000,393000
2020,NISSAN,NV150 AD,VY12,3-3.5,150k-200k,31,284000,280709,130000,381000
2020,NISSAN,NV150 AD,VY12,3-3.5,200k+,17,283000,264882,85000,327000
2020,NISSAN,NV150 AD,VY12,3-3.5,30k-60k,16,386500,405687,328000,501000
2020,NISSAN,NV150 AD,VY12,3-3.5,60k-90k,33,323000,330757,236000,445000
2020,NISSAN,NV150 AD,VY12,3-3.5,90k-120k,24,310000,323041,270000,418000
2020,NISSAN,NV150 AD,VY12,4-4.5,0-30k,9,547000,554333,442000,705000
2020,NISSAN,NV150 AD,VY12,4-4.5,120k-150k,20,319000,323750,282000,415000
2020,NISSAN,NV150 AD,VY12,4-4.5,150k-200k,1,358000,358000,358000,358000
2020,NISSAN,NV150 AD,VY12,4-4.5,30k-60k,29,445000,464689,349000,653000
2020,NISSAN,NV150 AD,VY12,4-4.5,60k-90k,25,404000,402760,301000,541000
2020,NISSAN,NV150 AD,VY12,4-4.5,90k-120k,23,320000,332956,270000,401000
2020,NISSAN,NV150 AD,VY12,R,0-30k,1,350000,350000,350000,350000
2020,NISSAN,NV150 AD,VY12,R,120k-150k,4,306500,307500,290000,327000
2020,NISSAN,NV150 AD,VY12,R,150k-200k,5,201000,223000,126000,348000
2020,NISSAN,NV150 AD,VY12,R,200k+,2,263000,263000,251000,275000
2020,NISSAN,NV150 AD,VY12,R,30k-60k,8,307000,298375,205000,363000
2020,NISSAN,NV150 AD,VY12,R,60k-90k,11,320000,331181,292000,409000
2020,NISSAN,NV150 AD,VY12,R,90k-120k,7,266000,268285,170000,350000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,120k-150k,9,256000,252888,201000,300000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,150k-200k,9,249000,260444,162000,369000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,200k+,5,231000,223800,145000,298000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,30k-60k,2,529500,529500,523000,536000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,60k-90k,7,365000,360428,272000,439000
2020,NISSAN,NV150 AD,VZNY12,3-3.5,90k-120k,12,250000,259250,233000,307000
2020,NISSAN,NV150 AD,VZNY12,4-4.5,0-30k,1,631000,631000,631000,631000
2020,NISSAN,NV150 AD,VZNY12,4-4.5,120k-150k,6,281000,290166,246000,376000
2020,NISSAN,NV150 AD,VZNY12,4-4.5,30k-60k,5,520000,546600,489000,630000
2020,NISSAN,NV150 AD,VZNY12,4-4.5,60k-90k,7,520000,487571,315000,632000
2020,NISSAN,NV150 AD,VZNY12,4-4.5,90k-120k,7,298000,294857,229000,383000
2020,NISSAN,NV150 AD,VZNY12,R,120k-150k,6,236000,247833,151000,381000
2020,NISSAN,NV150 AD,VZNY12,R,150k-200k,1,225000,225000,225000,225000
2020,NISSAN,NV150 AD,VZNY12,R,200k+,1,277000,277000,277000,277000
2020,NISSAN,NV150 AD,VZNY12,R,60k-90k,3,270000,278000,233000,331000
2020,NISSAN,NV150 AD,VZNY12,R,90k-120k,7,260000,260714,180000,325000
2020,NISSAN,NV200 VANETTE,M20,3-3.5,150k-200k,1,1150000,1150000,1150000,1150000
2020,NISSAN,NV200 VANETTE,M20,3-3.5,200k+,1,825000,825000,825000,825000
2020,NISSAN,NV200 VANETTE,M20,3-3.5,60k-90k,2,1616500,1616500,1521000,1712000
2020,NISSAN,NV200 VANETTE,M20,3-3.5,90k-120k,1,965000,965000,965000,965000
2020,NISSAN,NV200 VANETTE,M20,4-4.5,120k-150k,1,1323000,1323000,1323000,1323000
2020,NISSAN,NV200 VANETTE,M20,4-4.5,30k-60k,4,1974000,1930750,1745000,2030000
2020,NISSAN,NV200 VANETTE,M20,4-4.5,60k-90k,4,1490000,1516750,1318000,1769000
2020,NISSAN,NV200 VANETTE,M20,4-4.5,90k-120k,1,1735000,1735000,1735000,1735000
2020,NISSAN,NV200 VANETTE,M20,R,60k-90k,1,1103000,1103000,1103000,1103000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,120k-150k,5,705000,700200,635000,773000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,150k-200k,10,657500,665100,615000,752000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,200k+,3,636000,623666,585000,650000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,30k-60k,4,1158500,1186000,882000,1545000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,60k-90k,5,820000,822400,707000,973000
2020,NISSAN,NV200 VANETTE,VM20,3-3.5,90k-120k,6,714000,725166,660000,810000
2020,NISSAN,NV200 VANETTE,VM20,4-4.5,0-30k,4,1334000,1498250,1150000,2175000
2020,NISSAN,NV200 VANETTE,VM20,4-4.5,120k-150k,3,719000,722666,669000,780000
2020,NISSAN,NV200 VANETTE,VM20,4-4.5,30k-60k,1,1130000,1130000,1130000,1130000
2020,NISSAN,NV200 VANETTE,VM20,4-4.5,60k-90k,4,964500,933000,823000,980000
2020,NISSAN,NV200 VANETTE,VM20,4-4.5,90k-120k,5,809000,776600,641000,830000
2020,NISSAN,NV200 VANETTE,VM20,R,200k+,2,575500,575500,540000,611000
2020,NISSAN,NV200 VANETTE,VM20,R,60k-90k,2,678000,678000,677000,679000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,120k-150k,1,809000,809000,809000,809000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,150k-200k,3,601000,668666,555000,850000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,200k+,2,609500,609500,545000,674000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,30k-60k,1,1119000,1119000,1119000,1119000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,60k-90k,1,1515000,1515000,1515000,1515000
2020,NISSAN,NV200 VANETTE,VNM20,3-3.5,90k-120k,1,1077000,1077000,1077000,1077000
2020,NISSAN,NV350 CARAVAN,CS4E26,3-3.5,30k-60k,4,1784000,1786750,1559000,2020000
2020,NISSAN,NV350 CARAVAN,CW4E26,3-3.5,200k+,1,1546000,1546000,1546000,1546000
2020,NISSAN,NV350 CARAVAN,CW4E26,3-3.5,60k-90k,1,1479000,1479000,1479000,1479000
2020,NISSAN,NV350 CARAVAN,CW4E26,3-3.5,90k-120k,1,1565000,1565000,1565000,1565000
2020,NISSAN,NV350 CARAVAN,CW4E26,R,150k-200k,1,1533000,1533000,1533000,1533000
2020,NISSAN,NV350 CARAVAN,CW4E26,R,90k-120k,1,1499000,1499000,1499000,1499000
2020,NISSAN,NV350 CARAVAN,CW8E26,3-3.5,60k-90k,3,2488000,2461666,2365000,2532000
2020,NISSAN,NV350 CARAVAN,CW8E26,3-3.5,90k-120k,1,1064000,1064000,1064000,1064000
2020,NISSAN,NV350 CARAVAN,CW8E26,R,0-30k,1,2533000,2533000,2533000,2533000
2020,NISSAN,NV350 CARAVAN,CW8E26,R,30k-60k,1,2132000,2132000,2132000,2132000
2020,NISSAN,NV350 CARAVAN,DS4E26,4-4.5,60k-90k,1,2172000,2172000,2172000,2172000
2020,NISSAN,NV350 CARAVAN,DW4E26,4-4.5,0-30k,1,3260000,3260000,3260000,3260000
2020,NISSAN,NV350 CARAVAN,KS4E26,R,90k-120k,1,1650000,1650000,1650000,1650000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,0-30k,2,1553500,1553500,1549000,1558000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,120k-150k,9,945000,971222,798000,1475000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,150k-200k,12,928000,923166,732000,1061000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,200k+,5,856000,823800,714000,869000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,30k-60k,7,1318000,1478857,1182000,2317000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,60k-90k,18,1119000,1271055,900000,1956000
2020,NISSAN,NV350 CARAVAN,VR2E26,3-3.5,90k-120k,14,1044500,1114142,812000,1493000
2020,NISSAN,NV350 CARAVAN,VR2E26,4-4.5,120k-150k,1,1340000,1340000,1340000,1340000
2020,NISSAN,NV350 CARAVAN,VR2E26,4-4.5,30k-60k,4,1522500,1567250,1230000,1994000
2020,NISSAN,NV350 CARAVAN,VR2E26,4-4.5,60k-90k,8,1478000,1466125,1133000,1781000
2020,NISSAN,NV350 CARAVAN,VR2E26,4-4.5,90k-120k,2,1123000,1123000,1093000,1153000
2020,NISSAN,NV350 CARAVAN,VR2E26,R,120k-150k,2,1001500,1001500,960000,1043000
2020,NISSAN,NV350 CARAVAN,VR2E26,R,150k-200k,5,900000,897400,851000,980000
2020,NISSAN,NV350 CARAVAN,VR2E26,R,60k-90k,8,1019000,1006500,805000,1352000
2020,NISSAN,NV350 CARAVAN,VR2E26,R,90k-120k,3,1012000,982333,885000,1050000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,120k-150k,12,1169000,1148916,960000,1285000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,150k-200k,13,1079000,1068461,659000,1299000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,200k+,12,969000,973916,710000,1328000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,30k-60k,7,1551000,1671714,1367000,1993000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,60k-90k,16,1574000,1589437,1060000,2239000
2020,NISSAN,NV350 CARAVAN,VW2E26,3-3.5,90k-120k,10,1228500,1226700,950000,1451000
2020,NISSAN,NV350 CARAVAN,VW2E26,4-4.5,120k-150k,2,1442500,1442500,1130000,1755000
2020,NISSAN,NV350 CARAVAN,VW2E26,4-4.5,30k-60k,1,1889000,1889000,1889000,1889000
2020,NISSAN,NV350 CARAVAN,VW2E26,4-4.5,60k-90k,4,1902000,1898500,1630000,2160000
2020,NISSAN,NV350 CARAVAN,VW2E26,4-4.5,90k-120k,6,1556500,1586666,1313000,1841000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,120k-150k,5,1120000,1135800,950000,1400000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,150k-200k,2,1082500,1082500,990000,1175000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,200k+,2,1073500,1073500,1073000,1074000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,30k-60k,3,2005000,1841333,1200000,2319000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,60k-90k,3,1447000,1372666,1176000,1495000
2020,NISSAN,NV350 CARAVAN,VW2E26,R,90k-120k,5,1156000,1221400,901000,1569000
